NNo,,0,1,2,3,long,lat,statue
91,90,공성점,경상북도 상주시 공성면 옥산리 290-8,128.091151274073,36.2827805218672,정좌표
92,91,공주산성동점,충청남도 공주시 산성찬호길 1(산성동),127.125138921185,36.4586665007918,정좌표
93,92,공주중동점,충청남도 공주시 웅진로 140(중동),127.124355090777,36.4527004826072,정좌표
94,93,과학단지점,충청북도 청주시청원구 오창읍 오창중앙로 94,127.419678431512,36.7086274823277,정좌표
95,94,관기점,충청북도 보은군 마로면 관기송현로 95-1,127.819552935856,36.4354148433781,정좌표
96,95,관산점,경기도 고양시덕양구 통일로802번길 71,126.864935954884,37.691143750433,정좌표
97,96,관양1점,경기도 안양시동안구 관양동 1397-1 1층 101,126.95623044258,37.4055008191584,정좌표
98,97,관음점,대구광역시 북구 관음동 1319-11,128.544043031682,35.9392047853056,정좌표
99,98,관저1점,대전광역시 서구 관저동 981 원앙쇼핑109호,127.336560247361,36.3082893500729,정좌표
100,99,관저2점,대전광역시 서구 관저동 1137-1 구봉5단지상가 103호,127.327266777529,36.2983278932596,정좌표
101,100,광교점,"경기도 수원시영통구 대학1로 8번길 59, 1층103호(이의동)",127.044696552587,37.2981491984589,정좌표
102,101,광나루점,"서울특별시 광진구 아차산로78길 165, 1층 102호(광장동)",127.108897090384,37.5479609785913,정좌표
103,102,광릉내점,경기도 남양주시 진접읍 광릉내로 83,127.203813115717,37.7453076052157,정좌표
104,103,광명1점,경기도 광명시 오리로 937,126.858649300478,37.4779655555865,정좌표
105,104,광명2점,경기도 광명시 광명동 348-20,126.849601946559,37.4732989543638,정좌표
106,105,광명역점,"경기도 광명시 신기로17번길 6, 1층102호(일직동,케이스퀘어)",126.883958565733,37.4206249628097,정좌표
107,106,광산점,광주광역시 광산구 송정동 792-14,126.795392866412,35.1398673662897,정좌표
108,107,광안점,부산광역시 수영구 무학로33번길 55,129.117883433347,35.1639453773704,정좌표
109,108,광양점,전라남도 광양시 광양읍 인서중앙길 43,127.586680412271,34.9699776604349,정좌표
110,109,광장동점,서울특별시 광진구 구의동 203-24,127.091826230725,37.5436839068833,정좌표
111,110,광주점,경기도 광주시 문화로 6(역동),127.256219669878,37.4045111220913,정좌표
113,112,광천점,충청남도 홍성군 광천읍 광천리 244-7,126.626601693823,36.5017985179663,정좌표
114,113,광탄점,경기도 파주시 광탄면 혜음로 1127-1,126.847112516945,37.7818200769708,정좌표
115,114,광혜원점,충청북도 진천군 광혜원면 화랑5길 8,127.438762230337,36.9913688330552,정좌표
116,115,괘법점,부산광역시 사상구 광장로37번길 71,128.980848651949,35.166162694711,정좌표
117,116,괴산점,"충청북도 괴산군 괴산읍 읍내로11번길, 8-5",127.774148593468,36.7999650821762,인근좌표
119,118,괴정1점,대전광역시 서구 괴정동 130-3,127.375222267143,36.3388675024726,정좌표
120,119,교대앞점,강원도 춘천시 공지로 111 ,127.747767605814,37.8560279637347,정좌표
121,120,교대역점,서울특별시 서초구 서초동 1640-1 1층,127.018564765416,37.4939206136463,정좌표
122,121,교하신도시점,경기도 파주시 숲속노을로 300,126.709729781669,37.7269015345287,정좌표
123,122,구곡현대점,강원도 원주시 남원로 492-14(단구동1576-3),127.945864074087,37.327472311749,정좌표
124,123,구래점,경기도 김포시 김포한강9로 121,126.624859765274,37.6475634694381,정좌표
125,124,구례점,전라남도 구례군 구례읍 중앙로 35,127.467267890016,35.2088558088401,정좌표
127,126,구리남점,경기도 구리시 안골로20번길 28,127.132983705541,37.5958899380985,정좌표
128,127,구미송정점,경상북도 구미시 송정동 465-1,128.34044323874,36.1157105086436,정좌표
129,128,구미옥계점,경상북도 구미시 흥안로1길 6-3,128.417231428127,36.1464247050194,정좌표
130,129,구반월점,경기도 안산시상록구 건건동 632-4 1층,126.900594314957,37.3045169250478,정좌표
131,130,구산점,경상남도 김해시 구산로 32-1,128.872186590434,35.2486338938725,정좌표
132,131,구성마북점,경기도 용인시기흥구 연원로 5(마북동),127.108735355558,37.3019331360917,정좌표
133,132,구암점,전라북도 군산시 서당길 11(구암동),126.750560888428,35.9794207261579,정좌표
134,133,구운점,"경기도 수원시권선구 구운로32, 1층(구운동)",126.974887178738,37.2771877813151,정좌표
135,134,구월1동점,인천광역시 남동구 구월동 1217-2 103호,126.713286917506,37.4509623802493,정좌표
136,135,구의동점,서울특별시 광진구 자양로 322 (구의동),127.094055856005,37.5539319265229,정좌표
137,136,구포점,부산광역시 북구 구포동 391-9,129.000495509642,35.2078006959937,정좌표
138,137,군남점,경기도 연천군 군남면 군남로 115,127.019046577895,38.0581369721966,정좌표
139,138,군산금호점,전라북도 군산시 나운동 489 금호타운상가 108,126.702364498721,35.9669832868737,정좌표
140,139,군위점,경상북도 군위군 군위읍 서부리 57-1,128.566504727193,36.2355442668558,인근좌표
141,140,군자11점,경기도 안산시단원구 선부동 1078-4 가동상가 110,126.812710196711,37.3291429201324,정좌표
142,141,군포당동점,"경기도 군포시 군포로510번길 25(당동, 당동누리에뜰해밀제1층118호)",126.946525791001,37.3521495189948,정좌표
143,142,궁동점(대전),대전광역시 유성구 궁동 404-7,127.352504641616,36.3626634303292,정좌표
144,143,권선점,경기도 수원시권선구 세권로 181번 13(권선동),127.023964414488,37.2555229867095,인근좌표
145,144,궐동대우점,경기도 오산시 청학로 173번길 18(수청동),127.06201900743,37.1641447491704,정좌표
146,145,근화점,전라남도 목포시 산정로 268-3,126.387204444852,34.8116535704366,정좌표
147,146,금곡점,경기도 남양주시 금곡로 49,127.20866230112,37.6341479031359,정좌표
148,147,금산2점,충청남도 금산군 금산읍 중도리 391-4,127.491531576499,36.10224386632,정좌표
149,148,금암점,전라북도 전주시덕진구 조경단로 44,127.138169510323,35.8381382061689,정좌표
150,149,금오점,경기도 의정부시 금신로 398,127.055383860459,37.7491326309062,정좌표
151,150,금왕점,충청북도 음성군 금왕읍 탑골길 18,127.585330753425,36.9894948210259,정좌표
152,151,금장점,경상북도 경주시 현곡면 금장리 410 삼성APT상가 나동 103,129.203656011409,35.8682706424673,정좌표
153,152,금촌주공점,경기도 파주시 가나무로 103,126.7767508508,37.7543508532968,정좌표
154,153,금호동점,광주광역시 서구 금호동 815 호반리젠시빌 상가,126.854646183451,35.1264967490141,정좌표
155,154,금호로타리점,서울특별시 성동구 무수막길 89-2,127.020042845273,37.5537928920089,정좌표
156,155,금호역점,서울특별시 성동구 금호동3가 1394-3,127.01708869091,37.5484945760484,정좌표
157,156,기계점,경상북도 포항시북구 기계면 현내리 407-3번지,129.208831151986,36.0701015726305,정좌표
158,157,기아점,경기도 광명시 소하동 1236-7,126.882536920913,37.4365167472209,정좌표
159,158,기업도시점(원주),강원도 원주시 지정면 신지정로295,127.870074215626,37.380949177091,정좌표
160,159,기업도시점(충주),충청북도 충주시 중앙탑면 원앙9길 15 ,127.826938774808,37.0171121817494,정좌표
161,160,기장점,부산광역시 기장군 기장읍 대라리 129-1,129.214504318619,35.2410423563092,정좌표
162,161,기지시점,충청남도 당진시 송악읍 기지시리 161-1,126.690844762058,36.9029525367206,정좌표
163,162,길동3점,"서울특별시 강동구 천호대로185길 89(길동, 1층)",127.142015863537,37.538013753362,정좌표
164,163,길음점,서울특별시 성북구 길음로 74 길음뉴타운5단지 2-105,127.020758173337,37.608794853476,정좌표
165,164,김해내동점,경상남도 김해시 평전로 154(내동),128.860883907692,35.2426508014484,정좌표
166,165,김해중앙점,경상남도 김해시 부원동 603-7,128.881381654563,35.2279223709076,정좌표
168,167,꼬꼬점,경상북도 포항시북구 칠성천길 98,129.364650169611,36.0357186687182,정좌표
171,170,난곡점,서울특별시 관악구 문성로16가길 43,126.914904871264,37.4752897172208,정좌표
172,171,남목점,울산광역시 동구 동해안로 40-2(동부동),129.427670203688,35.5421079750497,정좌표
173,172,남부점,강원도 원주시 남원로 617-2(명륜동),127.951346324569,37.3384405779618,정좌표
174,173,남양주도곡점,경기도 남양주시 와부읍 덕소로 194-14,127.216539346219,37.578520236113,인근좌표
175,174,남원노암점,"전라북도 남원시 노암동 260, 한신아파트상가 102호",127.375510769365,35.3942130341198,정좌표
176,175,남원점,제주특별자치도 서귀포시 남원읍 남원리 100-1,126.720098378876,33.2795143857844,정좌표
177,176,남중·모현점,"전라북도 익산시  고현로14길 53, 1층",126.948252262875,35.9447357605596,정좌표
178,177,남창덕신점,울산광역시 울주군 온양읍 대안리 411-4,129.283371917045,35.4077404350369,정좌표
179,178,남촌점,경기도 오산시 성호대로 24-1(오산동),127.063929261654,37.1492379326801,정좌표
180,179,남해점,경상남도 남해군 남해읍 서변리 149-1,127.894779200419,34.8355487955587,정좌표
181,180,내곡동점,강원도 강릉시 관대길 70,128.878084892627,37.7407213282304,정좌표
182,181,내동2점,대전광역시 서구 내동 160-19,127.37122216342,36.3344098796786,정좌표
184,183,내면점,강원도 홍천군 내면읍 창촌로 48,128.450797922271,37.7611917461618,정좌표
185,184,내손동점,"경기도 의왕시 계원대학로 26, 201호 (내손동, 주영프라자)",126.974244327095,37.3791268150214,정좌표
187,186,노암점,강원도 강릉시 노가니길 1(노암동),128.899622373574,37.7498158446977,정좌표
188,187,노은반석점,"대전광역시 유성구 노은서로266번 77, 104호(지상1층)",127.317608651526,36.3831371436522,인근좌표
189,188,노학점,강원도 속초시 교동로  55(교동),128.577722568112,38.2038197013576,정좌표
190,189,녹양점,"경기도 의정부시 비우로20번길 29(가능동,지상1층)",127.031926483137,37.7555650248854,정좌표
191,190,논산2점,충청남도 논산시 취암동 610-2,127.089295792499,36.2041040886749,인근좌표
192,191,논산대교점,충청남도 논산시 대교동 250-14,127.089971232603,36.2110659091857,정좌표
193,192,논산주공점,"충청남도 논산시 논산대로 348번길 7, 상가-101(취암동,주공아파트)",127.10036844207,36.1929241492934,정좌표
194,193,논현동점,"서울특별시 강남구 강남대로128길 27(논현동, 지상1층 102호)",127.024327587731,37.5104246543071,정좌표
195,194,농암점,경상북도 문경시 농암면 청암2길 10,128.002964006766,36.5975274520461,정좌표
